unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at,v_status,v_score,v_url_code,v_notes,v_at
166638,University of Massachusetts-Boston,MA,Boston,yes,Inclusive Access Pilot,IA pilot; OER IA survey; auto-billing with opt-out; MA DHE regulation discussions,,https://umb.edu; https://mass.edu,,UMass Boston: IA pilot program. Students support regulating auto-billing. MA DHE oversight.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='umb.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:54:28Z
220862,University of Memphis,TN,Memphis,yes,Tigers SmartStart,Flat fee per credit hour; includes all textbooks/labs/codes/e-books,,https://memphis.edu; https://bncollege.com/memphis,,For undergrads. Comprehensive bundle.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='memphis.edu;%20https', port=443): Max retries exceeded",2026-03-10T21:54:29Z
135726,University of Miami,FL,Coral Gables,yes,IA E-Textbook Project,Per-course (Bursar),,https://bkstr.com/miamibookstore; https://miami.edu,,Fall 2021; faculty opt-in; Bursar billing,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:54:29Z
170976,University of Michigan-Ann Arbor,MI,Ann Arbor,no,BN College partnership (no formal system-wide IA),BN College online bookstore; price comparison tools; library reserves; no formal auto-enrolled IA; eTextbook pilot 2011,,https://umich.edu,,UMich: BN College partnership. No formal system-wide IA auto-enrollment. Price comparison tools. Library reserves. eTextbook pilot 2011.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,403,HTTP 403,2026-03-10T21:54:30Z
174075,University of Minnesota-Crookston,MN,Crookston,yes,Course Works,Flat rate for undergrads; all materials day 1; auto-enrolled; opt-out per semester,,https://crk.umn.edu; https://umn.edu,,UMN system Course Works program. Flat rate. All materials day 1. Auto-enrolled.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='crk.umn.edu;%20https', port=443): Max retries exceeded",2026-03-10T21:54:31Z
174233,University of Minnesota-Duluth,MN,Duluth,yes,CourseWorks,CourseWorks program; most textbooks in accessible online formats; auto-enrolled; opt-out,,https://umdstores.com; https://umn.edu,,UMD: CourseWorks. Most textbooks online accessible format. Part of UMN system.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='umdstores.com;%20https', port=443): Max retries exceed",2026-03-10T21:54:31Z
174251,University of Minnesota-Morris,MN,Morris,yes,Course Works,Flat rate for undergrads; all materials day 1; auto-enrolled; opt-out per semester,,https://morris.umn.edu; https://umn.edu,,UMN system Course Works program.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='morris.umn.edu;%20https', port=443): Max retries excee",2026-03-10T21:54:32Z
456959,University of Minnesota-Rochester,MN,Rochester,yes,Course Works,Flat rate for undergrads; all materials day 1; auto-enrolled; opt-out per semester,,https://r.umn.edu; https://umn.edu,,UMN system Course Works program.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='r.umn.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:54:32Z
176017,University of Mississippi,MS,University,no,N/A,Traditional; in-store + online ordering + price matching,,https://olemiss.edu,,No formal IA program. Bookstore offers traditional options + price matching.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly identifies the University of Mississippi (Ole Miss), but does not mention any inclusive access or textbook programs.",2026-03-10T21:54:33Z
178396,University of Missouri-Columbia,MO,Columbia,yes,AutoAccess,Per-course; digital via Canvas day 1; auto-charged; opt-out,,https://themizzoustore.com,,Mizzou: AutoAccess. Digital via Canvas day 1. Auto-charged. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,9,200,"The page clearly references the University of Missouri-Columbia (Mizzou) and mentions AutoAccess, corroborating the research result.",2026-03-10T21:54:36Z
178402,University of Missouri-Kansas City,MO,Kansas City,yes,AutoAccess,Per-course; digital via Canvas day 1; auto-charged; opt-out; low-cost print add-ons available,,https://umkc.edu; https://umkcbookstore.com,,UMKC: AutoAccess. Digital via Canvas day 1. Auto-charged. Opt-out. Low-cost print add-ons.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='umkc.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:54:38Z
178420,University of Missouri-St Louis,MO,Saint Louis,yes,AutoAccess (UM System),Digital via Canvas; auto-charged to account; opt-out,,https://umsl.edu; https://umsystem.edu,,UM System AutoAccess. Digital via Canvas. Auto-charged. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='umsl.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:54:39Z
204185,University of Mount Union,OH,Alliance,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:54:39Z
181215,University of Nebraska at Kearney,NE,Kearney,no,N/A (Open Nebraska/ONE OER program),Traditional + OER (free/low-cost); up to $500/sem savings from ONE courses,,https://unk.edu,,No formal IA. Open Nebraska (ONE) OER program. Up to $500/sem or $4K/career savings. OER courses flagged in registration.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly belongs to the University of Nebraska at Kearney, but does not mention Inclusive Access or the Open Nebraska program.",2026-03-10T21:54:40Z
181394,University of Nebraska at Omaha,NE,Omaha,yes,First Day Access,Reduced price; auto-opted in; charged to account; opt-out via MavLINK,,https://unobookstore.com,,First Day Access: digital via Canvas at reduced price. Auto-opted in. Opt-out via MavLINK.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school, but does not mention Inclusive Access or First Day Access programs.",2026-03-10T21:54:43Z
181464,University of Nebraska-Lincoln,NE,Lincoln,yes,Inclusive Access (Follett Access + Unizin Engage),Auto-enrolled; charged to account; up to 80% savings; opt-out end of week 1,,https://unl.edu; https://nebraska.edu,,Two IA platforms: Follett Access + Unizin Engage. Saved students $18M since 2019. Up to 80% savings.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='unl.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:54:47Z
182281,University of Nevada-Las Vegas,NV,Las Vegas,yes,First Day (Inclusive Access),Additional course charge; digital via LMS; lowest publisher price; opt-out,,https://unlv.edu; https://bncollege.com,,First Day IA piloted Spring 2020. Saved students $2M+. Lowest publisher price negotiated.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='unlv.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:54:47Z
182290,University of Nevada-Reno,NV,Reno,yes,First Day (Inclusive Access),Reduced price; charged to student account; digital via Canvas; opt-out,,https://unr.edu; https://bncollege.com,,First Day via Nevada Wolf Shop (BN). Digital via Canvas. Also robust textbook rental program.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='unr.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:54:48Z
183044,University of New Hampshire-Main Campus,NH,Durham,yes,First Day Complete,Flat fee,,https://unh.bncollege.com; https://unh.edu,,FDC Task Force; Student Senate endorsed; flat fee; opt-out; digital textbook pilot since 2011; improved URM outcomes,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='unh.bncollege.com;%20https', port=443): Max retries ex",2026-03-10T21:54:48Z
187985,University of New Mexico-Main Campus,NM,Albuquerque,yes,UNM Course Materials Access Program,$279/sem flat rate (2025-26); Complete/Select/Opt-Out options; digital+physical+kits,,https://unm.edu,,2-year pilot from Fall 2025. $279/sem 'Complete' option. Includes art/architecture kits. Digital via RedShelf on Canvas.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school is the University of New Mexico, but does not mention any inclusive access programs or related pricing.",2026-03-10T21:54:49Z
159939,University of New Orleans,LA,New Orleans,yes,Follett ACCESS,$27/credit hour; on tuition/fees,,https://uno.edu; https://bkstr.com/unobookstore,,All-inclusive. $27/cr on tuition. Materials on first day.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uno.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:54:53Z
199218,University of North Carolina Wilmington,NC,Wilmington,yes,First Day (BN),Per-course,,https://uncw.bncollege.com; https://uncw.edu,,BN First Day; Canvas delivery; opt-out; significant savings,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uncw.bncollege.com;%20https', port=443): Max retries e",2026-03-10T21:54:53Z
199120,University of North Carolina at Chapel Hill,NC,Chapel Hill,no,No IA (opposes auto-billing IA models); OER promoted,No auto-billing IA; student advocacy stopped opt-out IA; OER promoted; traditional purchase,,https://unc.edu,,UNC Chapel Hill: Opposes auto-billing IA models. Student advocacy stopped opt-out IA. OER promoted instead.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page clearly belongs to the University of North Carolina at Chapel Hill, but does not mention any inclusive access programs or related costs.",2026-03-10T21:54:54Z
199139,University of North Carolina at Charlotte,NC,Charlotte,yes,Niner Course Pack,$20/credit hour flat rate; 35-50% savings; opt-out,,https://charlotte.edu,,$20/cr. 35-50% savings. Materials on/before first day. Opt-out available.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,The page confirms the school but does not mention any inclusive access program or pricing details.,2026-03-10T21:54:57Z
199148,University of North Carolina at Greensboro,NC,Greensboro,yes,UNCG First Day Complete,$19/credit hour (from Fall 2024); 35-50% savings; auto-enrolled; opt-out,,https://uncg.edu; https://bncollege.com/uncg,,Expanded to all grad students Fall 2024. $19/cr (reduced). 35-50% savings.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uncg.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:55:00Z
200280,University of North Dakota,ND,Grand Forks,yes,Follett Access,Per-course (up to 60% off),,https://und.bncollege.com; https://und.edu,,Follett Access; per-course; auto-enrolled; opt-out; up to 60% savings,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='und.bncollege.com;%20https', port=443): Max retries ex",2026-03-10T21:55:00Z
136172,University of North Florida,FL,Jacksonville,yes,Follett Access,Per-course (discounted),,https://unf.bncollege.com; https://unf.edu,,Follett Access; auto-enrolled; opt-out; first-day digital; discounted,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='unf.bncollege.com;%20https', port=443): Max retries ex",2026-03-10T21:55:01Z
482680,University of North Georgia,GA,Dahlonega,yes,Inclusive Access / Day One Access (USG Affordable Learning Georgia),Per-course; USG system enables IA; ALG preferred pricing <$40 eTextbooks; auto-enrolled; opt-out; digital via LMS day 1,,https://usg.edu; https://affordablelearninggeorgia.org,,USG member: Affordable Learning Georgia (ALG) enables IA. Preferred pricing <$40 e-textbooks. Auto-enrolled. Opt-out. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='usg.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:55:01Z
227216,University of North Texas,TX,Denton,yes,First Day / Inclusive Access,per-course,Not listed (varies by course),https://www.bkstr.com/untstore,MEDIUM,Follett-managed per-course IA.,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:55:02Z
127741,University of Northern Colorado,CO,Greeley,no,N/A (OER supported),Traditional; sales + rentals + price matching + buyback,,https://unco.edu,,No formal IA. Traditional bookstore services. OER encouraged for low/no-cost materials.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,9,200,"The page clearly identifies the University of Northern Colorado, but does not mention an Inclusive Access program.",2026-03-10T21:55:02Z
154095,University of Northern Iowa,IA,Cedar Falls,yes,Follett Access / Inclusive Access,Per-course,,https://bkstr.com/unibookstore; https://uni.edu,,Follett Access IA; LMS delivery; auto-enrolled opt-out; Textbook Scholarship doesn't cover IA; negotiated publisher pricing,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:55:06Z
204486,University of Northwestern Ohio,OH,Lima,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:55:06Z
152080,University of Notre Dame,IN,Notre Dame,no,N/A (BN partnership for affordability),Traditional; rental + used exchange; digital titles available,,https://nd.edu; https://bncollege.com,,"No formal IA. BN College partnership. Rental, used exchange, digital titles. Faculty adoption submission encouraged.",bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='nd.edu;%20https', port=443): Max retries exceeded with",2026-03-10T21:55:07Z
207500,University of Oklahoma-Norman Campus,OK,Norman,yes,Inclusive Access + ACMI,Discounted digital via Canvas; auto-charged; opt-out,,https://ou.edu; https://textbookbrokers.com,,IA w/ Soonerbooks + publishers. Plus ACMI for OER adoption. Textbook rental program also available.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ou.edu;%20https', port=443): Max retries exceeded with",2026-03-10T21:55:07Z
209551,University of Oregon,OR,Eugene,no,No formal IA; library eBooks + subsidies + no-cost/low-cost filters,No formal IA; library unlimited eBooks; $150/quarter subsidy for eligible; no-cost/low-cost course filters; textbook lending,,https://uoregon.edu,,UO: No formal IA. Library eBooks. $150/quarter subsidy. No-cost/low-cost course search filters.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,7,200,"The page confirms the school but does not mention any inclusive access programs, subsidies, or cost models as described in the research result.",2026-03-10T21:55:08Z
215266,University of Pittsburgh-Bradford,PA,Bradford,yes,Inclusive Access,Per-course; digital 50-70% off; course materials fee; opt-out,,https://pitt.edu,,Inclusive Access via Pitt system. Per-course. Digital 50-70% off. Course materials fee. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,2,200,"The page confirms the school is the University of Pittsburgh, but does not mention Inclusive Access or related programs or pricing.",2026-03-10T21:55:11Z
215275,University of Pittsburgh-Greensburg,PA,Greensburg,yes,Inclusive Access,Per-course; digital 50-70% off; course materials fee; opt-out,,https://pitt.edu,,Inclusive Access via Pitt system. Per-course. Digital 50-70% off. Course materials fee. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,2,200,"The page confirms the school is the University of Pittsburgh, but does not mention Inclusive Access or related programs or pricing.",2026-03-10T21:55:14Z
