unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at
219204,National American University-Rapid City,SD,Rapid City,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https://launcher.myapps.microsoft.com/api/signin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=LtdNZqm2K1MCN7_MCFClWQF2HIL2RVw9V32pJXHY-Eo&code_challenge_method=S256&response_mode=form_post&nonce=639087859241179857.ZWM5MjE1MzAtZDUwYS00ZjRiLThmYjEtMGQ5ZDliNzI1Nzc1ZTYwMjRkYjEtOWMxNS00MmMyLWFmYjQtYTg0N2U0ZGMyZTc5&client_info=1&x-client-brkrver=IDWeb.3.5.0.0&client-request-id=c7ae5fd2-3f18-4021-831d-aa52b7311899&state=CfDJ8OeVbg4dV91LvOz7G7Gorsq092J1m61jg_HcrPG6T5hW8s49p5Vd3UMLRhlGKsTP28A5o0roExTKtRiXghejQUqfAJzddDKwJGDYajPJYjtFJ1W6uvaoxGRh8wqsRyWiUhtGeFEWLqGZ4ObzYTUYlHnA05ffSJZHnwC0vPIiZJuUTlvp-0ETPcb_D_A-sJK09QKjCL77q4xdRVchXFRlHLIxBgUoJ6f-7kar4-hlj-7-nitBp-u9nXZBo23u4Wt8ojYjrdvEkLzVCzgkMwb8bElgUeH1mslK5css1rU_7ZUh_hgX0giJ5ZQKXPkmG-fqiZhA41zgXIQyKaLXlTZJMRCU_XHaunqFlkFcDWxuj_bAskgnHQIH48Z1QHDIgM1kjtEW80ZqBogy4CUtxWxjuq1rPTcUibxeksaR2p1t1gq95ThUs1BWjD5QUDWIPtD2Qbm3q3Z_1AOlZLMl5tHL6_4RvtgH0dQ6or9dpcZlx-4F&x-client-SKU=ID_NET8_0&x-client-ver=8.3.0.0,high,Follett partner — bookstore_page verified at https://login.microsoftonline.com/common/oauth2/v2.0/authorize?client_id=2793995e-0a7d-40d7-bd35-6968ba142197&redirect_uri=https://launcher.myapps.microsoft.com/api/signin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=LtdNZqm2K1MCN7_MCFClWQF2HIL2RVw9V32pJXHY-Eo&code_challenge_method=S256&response_mode=form_post&nonce=639087859241179857.ZWM5MjE1MzAtZDUwYS00ZjRiLThmYjEtMGQ5ZDliNzI1Nzc1ZTYwMjRkYjEtOWMxNS00MmMyLWFmYjQtYTg0N2U0ZGMyZTc5&client_info=1&x-client-brkrver=IDWeb.3.5.0.0&client-request-id=c7ae5fd2-3f18-4021-831d-aa52b7311899&state=CfDJ8OeVbg4dV91LvOz7G7Gorsq092J1m61jg_HcrPG6T5hW8s49p5Vd3UMLRhlGKsTP28A5o0roExTKtRiXghejQUqfAJzddDKwJGDYajPJYjtFJ1W6uvaoxGRh8wqsRyWiUhtGeFEWLqGZ4ObzYTUYlHnA05ffSJZHnwC0vPIiZJuUTlvp-0ETPcb_D_A-sJK09QKjCL77q4xdRVchXFRlHLIxBgUoJ6f-7kar4-hlj-7-nitBp-u9nXZBo23u4Wt8ojYjrdvEkLzVCzgkMwb8bElgUeH1mslK5css1rU_7ZUh_hgX0giJ5ZQKXPkmG-fqiZhA41zgXIQyKaLXlTZJMRCU_XHaunqFlkFcDWxuj_bAskgnHQIH48Z1QHDIgM1kjtEW80ZqBogy4CUtxWxjuq1rPTcUibxeksaR2p1t1gq95ThUs1BWjD5QUDWIPtD2Qbm3q3Z_1AOlZLMl5tHL6_4RvtgH0dQ6or9dpcZlx-4F&x-client-SKU=ID_NET8_0&x-client-ver=8.3.0.0,follett_url_verification,GOLD,2026-03-10
219374,Sinte Gleska University,SD,Mission,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.sintegleska.edu/bookstore.html,high,Follett partner — bookstore_page verified at https://www.sintegleska.edu/bookstore.html,follett_url_verification,GOLD,2026-03-10
219426,Southeast Technical College,SD,Sioux Falls,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.southeasttech.edu/student-life/books-uniforms-supplies/index.php,high,Follett partner — bookstore_page verified at https://www.southeasttech.edu/student-life/books-uniforms-supplies/index.php,follett_url_verification,GOLD,2026-03-10
219639,Baptist Health Sciences University,TN,Memphis,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.baptistu.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.baptistu.edu/bookstore,follett_url_verification,GOLD,2026-03-10
219806,Carson-Newman University,TN,Jefferson City,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cn.edu/life-at-c-n/bookstore/,high,Follett partner — bookstore_page verified at https://www.cn.edu/life-at-c-n/bookstore/,follett_url_verification,GOLD,2026-03-10
219833,Christian Brothers University,TN,Memphis,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cbu.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.cbu.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
219879,Cleveland State Community College,TN,Cleveland,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.clevelandstatecc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.clevelandstatecc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
219888,Columbia State Community College,TN,Columbia,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.columbiastate.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.columbiastate.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
220215,Freed-Hardeman University,TN,Henderson,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://fhubookstore.com/,high,Follett partner — bookstore_page verified at https://fhubookstore.com/,follett_url_verification,GOLD,2026-03-10
499149,Herzing University-Nashville,TN,Nashville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.herzing.edu,high,Follett partner — bookstore_page verified at https://www.herzing.edu,follett_url_verification,GOLD,2026-03-10
220516,King University,TN,Bristol,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.king.edu/student-life/frequently-asked-questions/bookstore/,high,Follett partner — bookstore_page verified at https://www.king.edu/student-life/frequently-asked-questions/bookstore/,follett_url_verification,GOLD,2026-03-10
220631,Lincoln Memorial University,TN,Harrogate,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.lmunet.edu/books,high,Follett partner — bookstore_page verified at https://www.lmunet.edu/books,follett_url_verification,GOLD,2026-03-10
486901,Milligan University,TN,Milligan,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.milligan.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.milligan.edu/bookstore,follett_url_verification,GOLD,2026-03-10
221184,Nashville State Community College,TN,Nashville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.nscc.edu/academics/academic-resources/bookstore/,high,Follett partner — bookstore_page verified at https://www.nscc.edu/academics/academic-resources/bookstore/,follett_url_verification,GOLD,2026-03-10
441104,Richmont Graduate University,TN,Chattanooga,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.richmont.edu/store/bookstore/,high,Follett partner — bookstore_page verified at https://www.richmont.edu/store/bookstore/,follett_url_verification,GOLD,2026-03-10
221397,Roane State Community College,TN,Harriman,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.roanestate.edu/?55-Bookstores,high,Follett partner — bookstore_page verified at https://www.roanestate.edu/?55-Bookstores,follett_url_verification,GOLD,2026-03-10
221485,Southwest Tennessee Community College,TN,Memphis,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.southwest.tn.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.southwest.tn.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
221838,Tennessee State University,TN,Nashville,yes,Book Bundle / Campus-Wide Affordable Access,Flat rate fee on student account; digital-first,,https://www.tnstate.edu/auxiliary/bookstore.aspx,high,Follett partner — bookstore_page verified at https://www.tnstate.edu/auxiliary/bookstore.aspx,follett_url_verification,GOLD,2026-03-10
221953,Tusculum University,TN,Greeneville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://site.tusculum.edu,high,Follett partner — bookstore_page verified at https://site.tusculum.edu,follett_url_verification,GOLD,2026-03-10
221971,Union University,TN,Jackson,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.uu.edu/,high,Follett partner — bookstore_page verified at https://bookstore.uu.edu/,follett_url_verification,GOLD,2026-03-10
222053,Volunteer State Community College,TN,Gallatin,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.volstate.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.volstate.edu/bookstore,follett_url_verification,GOLD,2026-03-10
222062,Walters State Community College,TN,Morristown,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://ws.edu/bookstore,high,Follett partner — bookstore_page verified at https://ws.edu/bookstore,follett_url_verification,GOLD,2026-03-10
429085,American College of Acupuncture and Oriental Med,TX,Houston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.acaom.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.acaom.edu/bookstore,follett_url_verification,GOLD,2026-03-10
445133,American InterContinental University-Houston,TX,Houston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.aiuniv.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.aiuniv.edu/bookstore,follett_url_verification,GOLD,2026-03-10
444398,Baptist University of the Americas,TX,San Antonio,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.bua.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.bua.edu/bookstore,follett_url_verification,GOLD,2026-03-10
223232,Baylor University,TX,Waco,yes,Course Materials Access Program (Follett),Per-course (discounted),,https://www.bkstr.com/baylorstore/home,high,Follett partner — bookstore_page verified at https://www.bkstr.com/baylorstore/home,follett_url_verification,GOLD,2026-03-10
223427,Blinn College District,TX,Brenham,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,http://www.blinn.edu/bookstore/,high,Follett partner — bookstore_page verified at http://www.blinn.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
466930,Chamberlain University-Texas,TX,Houston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.chamberlain.edu,high,Follett partner — bookstore_page verified at https://bookstore.chamberlain.edu,follett_url_verification,GOLD,2026-03-10
388520,College of Biblical Studies-Houston,TX,Houston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cbshouston.edu/404/,high,Follett partner — bookstore_page verified at https://www.cbshouston.edu/404/,follett_url_verification,GOLD,2026-03-10
224226,Dallas Baptist University,TX,Dallas,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://dbu.slingshotedu.com/?redirect_origin=www&redirect_key=/bookstore,high,Follett partner — bookstore_page verified at https://dbu.slingshotedu.com/?redirect_origin=www&redirect_key=/bookstore,follett_url_verification,GOLD,2026-03-10
482635,DeVry University-Texas,TX,Irving,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.devry.edu,high,Follett partner — bookstore_page verified at https://bookstore.devry.edu,follett_url_verification,GOLD,2026-03-10
224527,East Texas Baptist University,TX,Marshall,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.etbu.edu/search/node?search=books,high,Follett partner — bookstore_page verified at https://www.etbu.edu/search/node?search=books,follett_url_verification,GOLD,2026-03-10
225399,Houston Christian University,TX,Houston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://hcustore.com,high,Follett partner — bookstore_page verified at https://hcustore.com,follett_url_verification,GOLD,2026-03-10
226116,Lamar State College-Port Arthur,TX,Port Arthur,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.lamarpa.edu/student-services/academic-services/books.html,high,Follett partner — bookstore_page verified at https://www.lamarpa.edu/student-services/academic-services/books.html,follett_url_verification,GOLD,2026-03-10
226231,LeTourneau University,TX,Longview,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://letu.slingshotedu.com/,high,Follett partner — bookstore_page verified at https://letu.slingshotedu.com/,follett_url_verification,GOLD,2026-03-10
226204,Lee College,TX,Baytown,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://www.lee.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.lee.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
227182,Lone Star College System,TX,The Woodlands,yes,First Day Complete / Inclusive Access,per-course,Not listed (varies by course),https://www.lonestar.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.lonestar.edu/bookstore,follett_url_verification,GOLD,2026-03-10
